category_id,category,count,"corr(attn,gt)",H_attn,H_gt,H_uniform,"JS(attn,gt)","JS(attn,uniform)","JS(gt,uniform)",KL(attn||gt),KL(gt||attn),attn_center_x,attn_center_y,gt_center_x,gt_center_y,"dist_center(attn,gt)","dist_center(attn,uniform)","dist_center(gt,uniform)",bbox_cx,bbox_cy,bbox_w,bbox_h,dist_bbox_center_to_gt_center
47,cup,100,0.010029261931777,5.102795600891113,4.326076984405518,5.545178413391113,0.38029003143310547,0.10064670816063881,0.33741724491119385,15.075778007507324,1.5987404584884644,8.433048883583979,7.5814825449062395,7.690000562941736,7.010000510154704,0.9373966731608406,0.93660003431652,0.5255470616099256,0.27483803033828735,0.49696433544158936,0.08255791664123535,0.13362446427345276,3.5950113053179376
37,sports ball,100,-0.003171707736328244,4.885865211486816,4.312213897705078,5.545178413391113,0.4068175256252289,0.14241016656160355,0.34035252034664154,16.273714065551758,1.7600419521331787,8.73535245383755,6.085908594778258,6.930000514737041,8.220000608836813,2.7952896716588187,1.8776981087289981,0.9183138297583344,0.4681810736656189,0.6956869959831238,0.06667087227106094,0.0687822550535202,2.217243662573803
75,remote,100,0.05155863240361214,4.8990092277526855,4.223803520202637,5.545178413391113,0.3879588693380356,0.14742732793092728,0.35842305421829224,14.483717918395996,1.7768495082855225,8.053704778417627,8.625464521926125,7.450000500320088,8.460000564357138,0.6259689901645787,1.2542963652011885,0.9613017390675338,0.31344038248062134,0.6535956859588623,0.07710373401641846,0.09034232050180435,3.059384630775421
56,broccoli,100,-0.03171863406896591,4.880964279174805,4.293118476867676,5.545178413391113,0.416988268494606,0.14780928194522858,0.34374678134918213,16.014820098876953,2.1684582233428955,8.89097611265872,7.4537127843778475,7.680000506354768,7.270000487579325,1.2248314688389637,1.3917460444769425,0.2920615654305116,0.3474256694316864,0.7196946144104004,0.07257264107465744,0.12400688230991364,4.303793620196177
74,mouse,100,0.04890499264001846,4.86660623550415,4.284487724304199,5.545178413391113,0.39692655205726624,0.1485252007842064,0.34622302651405334,14.641219139099121,1.973848581314087,8.057386923233064,7.47215602529468,8.590000575421097,9.510000647988756,2.1062972270646503,0.5580819555572573,2.2865265927457616,0.5859367251396179,0.7314940690994263,0.09755642712116241,0.16429594159126282,1.4758947005110554
81,sink,100,0.017636505886912346,4.884670734405518,4.0660786628723145,5.545178413391113,0.4276031404733658,0.15031731873750687,0.3857247680425644,15.958101272583008,2.009070873260498,7.733167882415211,6.963524978761728,7.789999825894151,9.179999794824093,2.217203301467479,0.5849553058162632,1.704845802302259,0.35625699162483215,0.7424678802490234,0.14836040139198303,0.12276998907327652,3.132658005060958
32,tie,100,0.008042797446250916,4.891410827636719,4.2342681884765625,5.545178413391113,0.4330054521560669,0.15241938084363937,0.35387493669986725,15.613670349121094,2.354511022567749,7.1555014724347625,7.549485711976008,7.399999834610702,7.759999826563765,0.3226385617798715,0.3480345833166426,0.27856766303911645,0.5926593542098999,0.7006771564483643,0.08868321031332016,0.19325628876686096,3.1278011483691754
48,fork,100,-0.02148786000907421,4.8817901611328125,4.3781304359436035,5.545178413391113,0.4130742847919464,0.1530001536011696,0.32769347727298737,15.719001770019531,2.1618881225585938,7.23564174361981,6.57092210982587,7.17000050471549,9.120000632491376,2.549923545316497,0.9659560102441453,1.6532700070346915,0.2695672810077667,0.6268255114555359,0.17538104951381683,0.42985981702804565,3.139217641400657
39,baseball bat,100,-0.019382229074835777,4.8027191162109375,4.128776550292969,5.545178413391113,0.44902919232845306,0.15333613753318787,0.3712228685617447,16.655916213989258,2.1163244247436523,7.6076043299690355,7.813429833605268,6.82999986784076,6.659999867915436,1.3910677141221595,0.3313864095310953,1.07447680244642,0.6386576294898987,0.6548560261726379,0.21644464135169983,0.26922282576560974,4.191099541009909
89,hair drier,100,-0.1198333278298378,4.852742671966553,4.176982402801514,5.545178413391113,0.4773475229740143,0.15644050389528275,0.3658728003501892,17.841014862060547,2.883924961090088,6.890926859024627,6.949823747645221,7.280000480837068,6.3000004189237035,0.7573959610012213,0.8207703696605747,1.219999501235639,0.24729472398757935,0.5073137879371643,0.06082518771290779,0.06731028854846954,3.8032051857109663
64,potted plant,100,-0.08868560940027237,4.824492454528809,4.391993522644043,5.545178413391113,0.4420142024755478,0.16278479993343353,0.32294319570064545,17.02200698852539,2.116297960281372,6.148224324807601,6.5027784778345845,8.620000617590573,7.350000526768898,2.6129414922199063,1.67980601270259,1.1300005422002566,0.5615270137786865,0.7101625204086304,0.08066453784704208,0.12316369265317917,3.3083135560451717
90,toothbrush,100,-0.05732599273324013,4.814953804016113,4.046291351318359,5.545178413391113,0.4676034599542618,0.16292840987443924,0.3871617019176483,17.837203979492188,2.25406551361084,5.937352830318838,7.163886582086787,7.590000598705753,7.220000572517042,1.6536001409882186,1.5983861881954082,0.2941084615548796,0.31590959429740906,0.5919537544250488,0.04397561028599739,0.05428091809153557,3.299019625947821
